platform,title,url,cover_url,author,published_at,like_count,comment_count,collect_count,share_count,hot_score,recent_hot_score,case_type,built_thing,tool_stack,target_audience,hook,content_value,evidence_level,monetization_signal,risk_flag,primary_category,category_label,product_forms,tools,motives,audience,confidence,description,source
douyin,不会代码也能做产品？我是这样用 AI 跑通的，完整流程来了！ 这期分享我用 AI 规划和开发产品的完整流程：先用和AI梳理需求和PRD，再用AI快速生成前端原型，最后下载到本地完成功能、逻辑、后端和接口接入。 如果你也想把自己的工作流、提示词工程或 AI 项目做成可视化产品，这套流程可以直接参考。 从 PRD 到原型，从前端到上线，一个人也能把产品开发流程跑起来。下一期继续聊：产品做出来之后，怎么获取用户和验证盈利模式。#AI #vibecoding #AI编程 #开发 #编程,https://www.douyin.com/video/7640150264318443764,,瓜瓜智造局,2026-05-18,69,,,,69.0,2.46,真案例,自动化流程,,创业者/独立开发者、开发者、零基础用户,完整流程、不会代码、变现、效率提升,有结果、可复刻,强,盈利、用户,,dev_productivity,开发提效/编程技巧,AI Agent/工作流、可视化,,快速原型、工作提效,创业者/独立开发者、开发者、零基础用户,0.59,06:02 69 不会代码也能做产品？我是这样用 AI 跑通的，完整流程来了！ 这期分享我用 AI 规划和开发产品的完整流程：先用和AI梳理需求和PRD，再用AI快速生成前端原型，最后下载到本地完成功能、逻辑、后端和接口接入。 如果你也想把自己的工作流、提示词工程或 AI 项目做成可视化产品，这套流程可以直接参考。 从 PRD 到原型，从前端到上线，一个人也能把产品开发流程跑起来。下一期继续聊：产品做出来之后，怎么获取用户和验证盈利模式。#AI #vibecoding #AI编程 #开发 #编程 @瓜瓜智造局 4周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,全网独一份保姆级 AI 期货量化完整工作流教程，今天一次性全部分享给大家！ 很多做期货的朋友都卡在两难局面：懂行情、懂交易规则，但不会 Python 编程；程序员会写代码，却完全不懂期货实盘、交割、分段止盈这些实战逻辑。 我搭建了一套四 AI 闭环流水线，四个工具各司其职、互不干扰，全程自动化协作，你只需要最后人工审核风控，不用敲一行代码，不用熬夜盯盘。 完整执行链路： 1️⃣ 豆包：把你的口语化交易思路，整理成 AI 可直接识别的标准化量化策略指令，同步产出短视频口播文案 2️⃣ Claude Code：专职 Python 代码工程师，一键生成同源实盘脚本 ，简单高效 3️⃣ Trae Work：专业量化回测引擎，自动跑多年历史数据、参数寻优、修复夜盘 / 交割月代码 bug，过滤过拟合无效策略 4️⃣ Hermes Agent：部署在云服务器，7×24 小时托管运行审核完成的策略，自动开盘启动、异常飞书告警，仅运行不修改代码，资金安全有保障 从交易构思、策略开发、回测校验到云端全自动实盘，完整打通，个人也能拥有机构级量化交易系统！ 有不懂的操作、想交流策略的，评论区留言，看到都会回复～ #期货量化 #AI 量化交易 #Python 量化 #ClaudeCode #HermesAgent,https://www.douyin.com/video/7651274355116407409,,蒋校长,2026-06-15,73,,,,73.0,73.0,教程,自动化流程、内容/创作、AI agent,Claude Code、Claude、Trae、豆包,开发者、设计/创作者,完整流程、效率提升、几小时上线,可复刻,中,,,dev_productivity,开发提效/编程技巧,AI Agent/工作流、课程/内容,Claude Code、Claude、Trae、豆包,工作提效、学习入门,开发者、设计/创作者,0.63,15:58 73 全网独一份保姆级 AI 期货量化完整工作流教程，今天一次性全部分享给大家！ 很多做期货的朋友都卡在两难局面：懂行情、懂交易规则，但不会 Python 编程；程序员会写代码，却完全不懂期货实盘、交割、分段止盈这些实战逻辑。 我搭建了一套四 AI 闭环流水线，四个工具各司其职、互不干扰，全程自动化协作，你只需要最后人工审核风控，不用敲一行代码，不用熬夜盯盘。 完整执行链路： 1️⃣ 豆包：把你的口语化交易思路，整理成 AI 可直接识别的标准化量化策略指令，同步产出短视频口播文案 2️⃣ Claude Code：专职 Python 代码工程师，一键生成同源实盘脚本 ，简单高效 3️⃣ Trae Work：专业量化回测引擎，自动跑多年历史数据、参数寻优、修复夜盘 / 交割月代码 bug，过滤过拟合无效,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,"不会代码，也能做AI工具，应用搭建保姆级教学 这节课教你用扣子应用给工作流""套上应用的外壳，从0开始讲透扣子应用。 #coze #coze应用 #coze教程 #coze课程 #coze教学",https://www.douyin.com/video/7647769433011670287,,绵绵栗子咩,2026-06-11,191,,,,191.0,47.75,教程,App/软件、自动化流程,Coze,开发者、零基础用户,不会代码、效率提升,可复刻、引流明显,中,,引流明显,learning_tutorial,教程/课程/方法论,AI Agent/工作流、课程/内容、App/软件,Coze,学习入门、工作提效,开发者、零基础用户,0.59,"56:30 191 不会代码，也能做AI工具，应用搭建保姆级教学 这节课教你用扣子应用给工作流""套上应用的外壳，从0开始讲透扣子应用。 #coze #coze应用 #coze教程 #coze课程 #coze教学 @绵绵栗子咩 4天前",csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,Codex 如何接入国产模型零基础教程他又来了！ 小白速通版，带你轻松上手使用Codex！以及如何实现CodeX+Deepseek+生图模型+视频模型的实操教学。#Codex #DeepSeek #Agent #抖音前沿科技首发计划 #AI新星计划,https://www.douyin.com/video/7650553770661334905,,知雪,2026-06-13,4200,,,,4200.0,2100.0,工具测评,AI agent、内容/创作、运营工具,Codex、DeepSeek,零基础用户、设计/创作者,不会代码、几小时上线、平台大赛,可复刻,弱,,,learning_tutorial,教程/课程/方法论,课程/内容、AI Agent/工作流,Codex、DeepSeek,学习入门,零基础用户、设计/创作者,0.78,11:02 4200 Codex 如何接入国产模型零基础教程他又来了！ 小白速通版，带你轻松上手使用Codex！以及如何实现CodeX+Deepseek+生图模型+视频模型的实操教学。#Codex #DeepSeek #Agent #抖音前沿科技首发计划 #AI新星计划 @知雪 2天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,完全不懂代码，怎么在周末把副业、工作提效小工具做出来！ 说的就是你，365行每个岗位都能结合自己的需求做工具，提高效率和业绩KPI，你还不知道嘛？ #ai编程#副业#工作提效#ai应用#点子王,https://www.douyin.com/video/7648224563693110885,,梁火火做AI,2026-06-08,14,,,,14.0,2.0,真案例,App/软件,,开发者,效率提升、变现,有结果,强,副业,,dev_productivity,开发提效/编程技巧,App/软件,,工作提效、赚钱/副业,开发者,0.62,02:24 14 完全不懂代码，怎么在周末把副业、工作提效小工具做出来！ 说的就是你，365行每个岗位都能结合自己的需求做工具，提高效率和业绩KPI，你还不知道嘛？ #ai编程#副业#工作提效#ai应用#点子王 @梁火火做AI 1周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,不会编程也能做软件？Vibe Coding正在改变规则 Vibe Coding 实操演示：不会写代码，也能用一句话让 AI 帮你做出一个可用的软件。从需求到成品全流程拆解，让你真正理解“零代码做产品”的玩法。想看更多 AI 实战和小工具玩法，记得关注更新。#Vibecoding #编程 #AI技巧 #AI编程 #软件开发,https://www.douyin.com/video/7650723366248140067,,openclaw养成记,2026-06-13,29,,,,29.0,14.5,教程,App/软件、创意实验/好玩项目、自动化流程,,创业者/独立开发者、开发者,不会代码、几小时上线,有结果,中,,,product_build,做产品/工具,App/软件,,,创业者/独立开发者、开发者,0.7,01:31 29 不会编程也能做软件？Vibe Coding正在改变规则 Vibe Coding 实操演示：不会写代码，也能用一句话让 AI 帮你做出一个可用的软件。从需求到成品全流程拆解，让你真正理解“零代码做产品”的玩法。想看更多 AI 实战和小工具玩法，记得关注更新。#Vibecoding #编程 #AI技巧 #AI编程 #软件开发 @openclaw养成记 2天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,完全不懂代码，怎么在周末把好想法、副业、工作提效小工具做出来！ 说的就是你，365行每个岗位都能结合自己的需求做工具，提高效率和业绩KPI，你还不知道嘛？ #ai编程#副业#工作提效#ai应用,https://www.douyin.com/video/7649606717667326321,,梁火火做AI,2026-06-10,6,,,,6.0,1.2,真案例,App/软件,,开发者,效率提升、几小时上线、变现,有结果,强,副业,,dev_productivity,开发提效/编程技巧,App/软件,,工作提效、赚钱/副业,开发者,0.62,01:52 6 完全不懂代码，怎么在周末把好想法、副业、工作提效小工具做出来！ 说的就是你，365行每个岗位都能结合自己的需求做工具，提高效率和业绩KPI，你还不知道嘛？ #ai编程#副业#工作提效#ai应用 @梁火火做AI 5天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,claude code31分钟安装 双声道重发版 #AI #Ai新星计划 #技能提升 #学习,https://www.douyin.com/video/7641468266287795498,,数字生命king,2026-05-25,4.8万,,,,48000.0,2285.71,工具测评,求职/学习工具,Claude、Claude Code,,几小时上线、平台大赛,,弱,,,dev_productivity,开发提效/编程技巧,,Claude、Claude Code,,,0.7,合集 30:18 4.8万 claude code31分钟安装 双声道重发版 #AI #Ai新星计划 #技能提升 #学习 @数字生命king 3周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,保姆级Claude Code速学教程，9分钟从0基础到进阶！ 免费使用文、图、视频生成模型 #Claudecode #程序员 #Agnes #AI新星计划 #vibecoding大赏,https://www.douyin.com/video/7649575759106919680,,小白debug,2026-06-10,5.0万,,,,50000.0,10000.0,教程,内容/创作,Claude Code、Claude,开发者、设计/创作者、零基础用户,几小时上线、平台大赛、不会代码、免费工具,可复刻,中,,平台活动内容,dev_productivity,开发提效/编程技巧,课程/内容,Claude Code、Claude,学习入门、工作提效,开发者、设计/创作者、零基础用户,0.7,09:29 5.0万 保姆级Claude Code速学教程，9分钟从0基础到进阶！ 免费使用文、图、视频生成模型 #Claudecode #程序员 #Agnes #AI新星计划 #vibecoding大赏 @小白debug 5天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,零基础也能学会Claude Code 保姆级教程来了 #青年创作者成长计划 #AI新星计划 #CC #抖音前沿科技首发计划 #教程,https://www.douyin.com/video/7642291062082882939,,知雪,2026-05-25,698,,,,698.0,33.24,教程,运营工具,Claude、Claude Code,零基础用户,平台大赛,可复刻,中,,,learning_tutorial,教程/课程/方法论,课程/内容,Claude、Claude Code,学习入门,零基础用户,0.78,06:57 698 零基础也能学会Claude Code 保姆级教程来了 #青年创作者成长计划 #AI新星计划 #CC #抖音前沿科技首发计划 #教程 @知雪 3周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,国内大模型也能正常使用Codex Codex安装教程，配置国内大模型正常使用#codex #image2 #openclaw #Hermes #我在抖音聊ai,https://www.douyin.com/video/7644873091780219060,,阿疯AI自修室,2026-06-01,7274,,,,7274.0,519.57,工具测评,运营工具,Codex、GPT Image,,学习入门,可复刻,弱,,,learning_tutorial,教程/课程/方法论,课程/内容,Codex、GPT Image,学习入门,,0.78,07:03 7274 国内大模型也能正常使用Codex Codex安装教程，配置国内大模型正常使用#codex #image2 #openclaw #Hermes #我在抖音聊ai @阿疯AI自修室 2周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,Deepseek接入codex！没有账号，也能用codex #agent #Codex #vibecoding大赏 #deepseek #ai新星计划 @抖音科技,https://www.douyin.com/video/7651081102685228323,,哈哈du（AI版）,2026-06-14,2300,,,,2300.0,2300.0,工具测评,运营工具、AI agent,Codex、DeepSeek,运营/营销,平台大赛、几小时上线,,弱,,平台活动内容,workflow_automation,工作流和运营自动化,AI Agent/工作流,Codex、DeepSeek,获客/增长,运营/营销,0.78,01:18 2300 Deepseek接入codex！没有账号，也能用codex #agent #Codex #vibecoding大赏 #deepseek #ai新星计划 @抖音科技 @哈哈du（AI版） 1天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,Codex剪辑如何不费token ？ #AI新星计划 #AI自动剪辑 #AI #codex #电商 @抖音科技,https://www.douyin.com/video/7650405128050370021,,Z。,2026-06-12,444,,,,444.0,148.0,教程,运营工具,Codex,,平台大赛,,中,,平台活动内容,dev_productivity,开发提效/编程技巧,,Codex,,,0.95,00:35 444 Codex剪辑如何不费token ？ #AI新星计划 #AI自动剪辑 #AI #codex #电商 @抖音科技 @Z。 3天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,保姆级教程：Codex接入国产大模型deepseek，并且还可以使用插件！#codex #国产大模型 #deepseek #保姆级教程,https://www.douyin.com/video/7650068158082312881,,峰哥创业（AI•35岁）,2026-06-12,491,,,,491.0,163.67,工具测评,插件,Codex、DeepSeek,创业者/独立开发者,学习入门,可复刻,弱,,,learning_tutorial,教程/课程/方法论,课程/内容,Codex、DeepSeek,学习入门,创业者/独立开发者,0.7,02:40 491 保姆级教程：Codex接入国产大模型deepseek，并且还可以使用插件！#codex #国产大模型 #deepseek #保姆级教程 @峰哥创业（AI•35岁） 3天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,小白速通 Codex 安装 + 国产大模型接入【Mac版】 #AI新星计划 #Codex #智能体 #Agent #AI,https://www.douyin.com/video/7649358776780197146,,林粒粒呀,2026-06-10,2.2万,,,,22000.0,4400.0,工具测评,AI agent,Codex,零基础用户,不会代码、几小时上线、平台大赛,,弱,,,dev_productivity,开发提效/编程技巧,AI Agent/工作流,Codex,,零基础用户,0.62,合集 09:46 2.2万 小白速通 Codex 安装 + 国产大模型接入【Mac版】 #AI新星计划 #Codex #智能体 #Agent #AI @林粒粒呀 5天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,VibeCoding大赏|我发现三个提升Codex用量方法 #vibecoding大赏 #ai新星计划 @抖音科技,https://www.douyin.com/video/7647512434605107318,,数字哥聊AI,2026-06-08,781,,,,781.0,111.57,教程,运营工具,Codex,,平台大赛,,中,,平台活动内容,dev_productivity,开发提效/编程技巧,,Codex,,,0.95,01:24 781 VibeCoding大赏|我发现三个提升Codex用量方法 #vibecoding大赏 #ai新星计划 @抖音科技 @数字哥聊AI 1周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,codex最常用的工具介绍 #codex #ai编程 #vibecoding #aiagent,https://www.douyin.com/video/7648099904614990153,,杜大春（开发版）,2026-06-08,8989,,,,8989.0,1284.14,真案例,AI agent、创意实验/好玩项目,Codex,,,有结果,强,,,dev_productivity,开发提效/编程技巧,AI Agent/工作流,Codex,,,0.7,合集 02:43 8989 codex最常用的工具介绍 #codex #ai编程 #vibecoding #aiagent @杜大春（开发版） 1周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,OpenAI 官方是怎么用 Codex 的？ #青年创作者成长计划 #AI新星计划 #抖音前沿科技首发计划,https://www.douyin.com/video/7648701695706385718,,Josh的AI笔记,2026-06-08,3.3万,,,,33000.0,4714.29,教程,运营工具,Codex,,平台大赛,,中,,,dev_productivity,开发提效/编程技巧,,Codex,学习入门,,0.7,05:02 3.3万 OpenAI 官方是怎么用 Codex 的？ #青年创作者成长计划 #AI新星计划 #抖音前沿科技首发计划 @Josh的AI笔记 1周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,零基础碰Codex写代码？我劝你别踩坑💸 真心奉劝所有零基础、完全不懂代码的朋友——千万别跟风去碰Codex写代码！ 本来以为靠AI能零门槛写代码省力气，结果刚输入需求就开始疯狂烧Token，看着数字跳得心都紧。跑了十分钟出来全是报错，连bug在哪都看不懂，只能反复改反复烧钱。 没代码基础真的碰不得！钱花了一大把，问题磨半天才能解决，就算最后勉强跑通，成本也高到离谱，纯纯花钱找罪受。我踩过的坑，你们别再踩啦！,https://www.douyin.com/video/7651140929386659514,,三木子,2026-06-14,18,,,,18.0,18.0,失败复盘,,Codex,开发者、零基础用户,几小时上线、失败复盘,有结果,中,,,dev_productivity,开发提效/编程技巧,,Codex,学习入门、快速原型,开发者、零基础用户,0.78,01:42 18 零基础碰Codex写代码？我劝你别踩坑💸 真心奉劝所有零基础、完全不懂代码的朋友——千万别跟风去碰Codex写代码！ 本来以为靠AI能零门槛写代码省力气，结果刚输入需求就开始疯狂烧Token，看着数字跳得心都紧。跑了十分钟出来全是报错，连bug在哪都看不懂，只能反复改反复烧钱。 没代码基础真的碰不得！钱花了一大把，问题磨半天才能解决，就算最后勉强跑通，成本也高到离谱，纯纯花钱找罪受。我踩过的坑，你们别再踩啦！ @三木子 1天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,Codex 零基础入门第一集 这期是 Codex 入门第 1 集，先讲最基础也最重要的几件事：安装、登录、项目文件夹、权限审查，以及为什么第一次不要急着让它做大项目。 如果你平时经常在电脑上写文案、整理资料、做表格、做调研，Codex 值得试一下。 #Codex #AI工具 #AI智能体 #ChatGPT #AI办公,https://www.douyin.com/video/7643374169920474394,,Tao 的 AI 产品实验室,2026-05-25,4084,,,,4084.0,194.48,工具测评,AI agent、内容/创作、创意实验/好玩项目,Codex,创业者/独立开发者、零基础用户,学习入门,有结果,弱,,,learning_tutorial,教程/课程/方法论,课程/内容,Codex,学习入门,创业者/独立开发者、零基础用户,0.62,合集 08:17 4084 Codex 零基础入门第一集 这期是 Codex 入门第 1 集，先讲最基础也最重要的几件事：安装、登录、项目文件夹、权限审查，以及为什么第一次不要急着让它做大项目。 如果你平时经常在电脑上写文案、整理资料、做表格、做调研，Codex 值得试一下。 #Codex #AI工具 #AI智能体 #ChatGPT #AI办公 @Tao 的 AI 产品实验室 3周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,codeX接入国产deepseek #AI新星计划 #vibeCoding大赏 #AI #CodeX #DeepSeek @抖音作者助手,https://www.douyin.com/video/7650892313530535222,,小航玩AI,2026-06-14,42,,,,42.0,42.0,工具测评,运营工具,Codex、DeepSeek,,平台大赛、几小时上线,,弱,,平台活动内容,dev_productivity,开发提效/编程技巧,,Codex、DeepSeek,,,0.95,01:41 42 codeX接入国产deepseek #AI新星计划 #vibeCoding大赏 #AI #CodeX #DeepSeek @抖音作者助手 @小航玩AI 1天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,codex接入国产模型幼儿园级教程 #dou出新知#这个视频有点儿料#电脑#电脑知识#codex,https://www.douyin.com/video/7642338982432410895,,微机课代表阿银,2026-05-25,2.5万,,,,25000.0,1190.48,工具测评,内容/创作,Codex,设计/创作者,学习入门,可复刻,弱,,,learning_tutorial,教程/课程/方法论,课程/内容,Codex,学习入门,设计/创作者,0.78,合集 00:49 2.5万 codex接入国产模型幼儿园级教程 #dou出新知#这个视频有点儿料#电脑#电脑知识#codex @微机课代表阿银 3周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,零基础Codex 多端使用教程：4 个入口测评 #vibecoding大赏 #vibecoding #ai测评 #codex #ai新星计划@抖音科技,https://www.douyin.com/video/7647410653921119488,,艾可达,2026-06-08,3434,,,,3434.0,490.57,工具测评,运营工具,Codex,零基础用户,平台大赛,可复刻,弱,,平台活动内容,learning_tutorial,教程/课程/方法论,课程/内容,Codex,学习入门,零基础用户,0.78,04:03 3434 零基础Codex 多端使用教程：4 个入口测评 #vibecoding大赏 #vibecoding #ai测评 #codex #ai新星计划@抖音科技 @艾可达 1周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,仅一行代码，Fable 5复现了！整个 AI 圈彻底沸腾 别只看 AI 多强大，安全护栏还兜得住吗？无所不能的工具，和值得信任的未来，你选哪个？AI 模型刚上线就紧急下线，背后真相细思极恐，刷屏 AI 圈的重大风波，暴露了整个行业的短板#AI #Fable5 #人工智能 #AI安全 #AI启示录,https://www.douyin.com/video/7651171678722034950,,拿幸·AI启示录,2026-06-15,501,,,,501.0,501.0,真案例,,Fabel5,开发者,几小时上线、完整流程,有结果,中,,,dev_productivity,开发提效/编程技巧,,Fabel5,,开发者,0.62,合集 10:06 501 仅一行代码，Fable 5复现了！整个 AI 圈彻底沸腾 别只看 AI 多强大，安全护栏还兜得住吗？无所不能的工具，和值得信任的未来，你选哪个？AI 模型刚上线就紧急下线，背后真相细思极恐，刷屏 AI 圈的重大风波，暴露了整个行业的短板#AI #Fable5 #人工智能 #AI安全 #AI启示录 @拿幸·AI启示录 23小时前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,Fable 5 事件复盘：AI 竞赛早已不只是拼技术 Claude Fable 5 上线 3 天紧急下架，热门 AI 为何遭遇监管限制？刚付费就停用！热门 AI 突然关停，给整个行业敲了警钟，AI 能力越强反而越受限？这件事看懂未来行业走向，能力越强越不自由？前沿 AI 正在迎来强监管时代#Fable #Claude #Anthropic #AI #人工智能,https://www.douyin.com/video/7651095253440679220,,拿幸·AI启示录,2026-06-14,852,,,,852.0,852.0,失败复盘,,Claude,,几小时上线、失败复盘、完整流程,只有噱头、有结果,中,,信息密度低,content_marketing,内容和营销创作,,Claude,,,0.45,合集 07:32 852 Fable 5 事件复盘：AI 竞赛早已不只是拼技术 Claude Fable 5 上线 3 天紧急下架，热门 AI 为何遭遇监管限制？刚付费就停用！热门 AI 突然关停，给整个行业敲了警钟，AI 能力越强反而越受限？这件事看懂未来行业走向，能力越强越不自由？前沿 AI 正在迎来强监管时代#Fable #Claude #Anthropic #AI #人工智能 @拿幸·AI启示录 1天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,一条视频看懂Claude Fable5 ，三大玩法+能力测评 本期你将学会： ✨ 新模型 Fable 5 的玩法实测+案例教程 最近科技圈被 Fable 5 刷屏：一句话就能生成互动网页、DJ 编辑器和战争模拟器。 它不只是聊天机器人，更像一个能长期处理复杂任务的项目组。 真正值得关注的是，AI正变得更强、更贵、更受限。 未来拉开差距的，可能是谁能用到“满血模型”。 #vibecoding大赏 #AI新星计划 #Claudefable5 #fable5 #抖音前沿科技首发计划,https://www.douyin.com/video/7650846417623305506,,大师的AI小灶,2026-06-14,2858,,,,2858.0,2858.0,工具测评,内容/创作、创意实验/好玩项目、游戏/互动、网站、运营工具,Claude、Fabel5,设计/创作者,平台大赛、几小时上线,可复刻,弱,,平台活动内容,learning_tutorial,教程/课程/方法论,课程/内容、小游戏/互动、网站,Claude、Fabel5,学习入门、表达创意,设计/创作者,0.78,05:32 2858 一条视频看懂Claude Fable5 ，三大玩法+能力测评 本期你将学会： ✨ 新模型 Fable 5 的玩法实测+案例教程 最近科技圈被 Fable 5 刷屏：一句话就能生成互动网页、DJ 编辑器和战争模拟器。 它不只是聊天机器人，更像一个能长期处理复杂任务的项目组。 真正值得关注的是，AI正变得更强、更贵、更受限。 未来拉开差距的，可能是谁能用到“满血模型”。 #vibecoding大赏 #AI新星计划 #Claudefable5 #fable5 #抖音前沿科技首发计划 @大师的AI小灶 1天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,fable 5 太牛啦，我用它做了个游戏 傅盛造了红警，我折腾了个帝国时代…总得时间应该不超过 1H（我参与的）剩下都是他自己干，Fable5 真是太强了，看到它的宣传视频和介绍我第一感觉就是它可以造游戏…马上就让他写了个 demo 然后调用 Codex Cli 拉生图做资产，没多久就有个雏形了…太变态了。求求 A 社让我再吸一口[苦涩][苦涩][苦涩] #claudecode #fable5 #claude #ai游戏 #codex,https://www.douyin.com/video/7650134432238249893,,TextFuture,2026-06-12,149,,,,149.0,49.67,真案例,内容/创作、创意实验/好玩项目、游戏/互动,Claude、Claude Code、Codex、Fabel5,设计/创作者,快速原型、表达创意,只有噱头,中,,信息密度低,creative_game_visual,创意可视化/小游戏,小游戏/互动、课程/内容,Claude、Claude Code、Codex、Fabel5,快速原型、表达创意,设计/创作者,0.62,02:05 149 fable 5 太牛啦，我用它做了个游戏 傅盛造了红警，我折腾了个帝国时代…总得时间应该不超过 1H（我参与的）剩下都是他自己干，Fable5 真是太强了，看到它的宣传视频和介绍我第一感觉就是它可以造游戏…马上就让他写了个 demo 然后调用 Codex Cli 拉生图做资产，没多久就有个雏形了…太变态了。求求 A 社让我再吸一口[苦涩][苦涩][苦涩] #claudecode #fable5 #claude #ai游戏 #codex @TextFuture 3天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,Claude Fable 5 首发实战：贵、慢、尬 Claude Fable 5首发8小时真实体验，不整虚的，全是踩坑实录。这个被传得神乎其神的神话模型安全加固版，实测下来就三个字：贵、慢、尬。 API刚上线时推理速度只有0.3 token每秒，四家云服务商都带不动。做了一个赛博盘串的完整工程项目，半小时全是400错误，活没干先烧掉18块。等了4小时终于跑完，花掉100块，结果标题写错、移动端翻车，提示词明确要求适配两端，它管了桌面就管不了移动。 社区订阅用户也炸了，各种离谱拦截。快速验证了贪吃蛇、SVG绘图和中文写作，贪吃蛇不如本地千问，小云朵SVG不如Kimi可爱，写作也就回到4.6水平，毫无惊喜。 最离谱的是定价：输入百万token 10美元、输出50美元，是Opus两倍，吃token还像喝油一样猛。月付200美元的Max用户12天后也得额外掏钱。 一句话总结：高端提升全在benchmark里，日常使用和Opus没区别，这就是Fable 5最尴尬的地方。 #claude #AI新星计划 #fable5 #大模型 #vibecoding大赏,https://www.douyin.com/video/7649703135488806153,,碳基生物退役指南,2026-06-11,777,,,,777.0,194.25,失败复盘,,Claude、Fabel5、Kimi,,失败复盘、完整流程、几小时上线、平台大赛,可复刻、有结果,中,用户,平台活动内容,learning_tutorial,教程/课程/方法论,,Claude、Fabel5、Kimi,快速原型,,0.78,07:49 777 Claude Fable 5 首发实战：贵、慢、尬 Claude Fable 5首发8小时真实体验，不整虚的，全是踩坑实录。这个被传得神乎其神的神话模型安全加固版，实测下来就三个字：贵、慢、尬。 API刚上线时推理速度只有0.3 token每秒，四家云服务商都带不动。做了一个赛博盘串的完整工程项目，半小时全是400错误，活没干先烧掉18块。等了4小时终于跑完，花掉100块，结果标题写错、移动端翻车，提示词明确要求适配两端，它管了桌面就管不了移动。 社区订阅用户也炸了，各种离谱拦截。快速验证了贪吃蛇、SVG绘图和中文写作，贪吃蛇不如本地千问，小云朵SVG不如Kimi可爱，写作也就回到4.6水平，毫无惊喜。 最离谱的是定价：输入百万token 10美元、输出50美元，是Opus两倍，吃token,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,Fable5有多离谱？一句话颠覆AI文创工作流 二十分钟，几句提示词，把我们研究几个月的AI工作流完整复刻？？？ #AI #人工智能 #潮汕 #文创 #创意,https://www.douyin.com/video/7650860681927780810,,冷雨椰,2026-06-14,35,,,,35.0,35.0,教程,自动化流程,Fabel5,,几小时上线、完整流程、效率提升,可复刻,中,,,learning_tutorial,教程/课程/方法论,AI Agent/工作流,Fabel5,工作提效、表达创意,,0.7,01:18 35 Fable5有多离谱？一句话颠覆AI文创工作流 二十分钟，几句提示词，把我们研究几个月的AI工作流完整复刻？？？ #AI #人工智能 #潮汕 #文创 #创意 @冷雨椰 1天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
