platform,title,url,cover_url,author,published_at,like_count,comment_count,collect_count,share_count,hot_score,recent_hot_score,case_type,built_thing,tool_stack,target_audience,hook,content_value,evidence_level,monetization_signal,risk_flag,primary_category,category_label,product_forms,tools,motives,audience,confidence,description,source,keyword
douyin,"AI 写 PRD 不靠谱 这 143 行管住它 让 AI 写需求文档（PRD），它张口就""系统要 fast，UI 要 modern，体验要 good""——全是没法验证的空话。 装上这个 143 行的 PRD skill，AI 不再瞎写： ① 强制反问 3 件事（为什么做 / 怎么算成功 / 有什么约束） ② 强制写 Non-Goals（不做什么） ③ KPI 必须可量化（fast → 200ms，relevant → Precision@10 ≥ 85%） 143 行 Markdown，没有 JS、没有 Python，纯靠 prompt 给 AI 加纪律。 视频里有「装前 vs 装后」实操对比 #ClaudeCode #AI编程 #程序员",https://www.iesdouyin.com/share/video/7651646730152185097/?region=US&mid=7651646704042674980&u_code=0&did=MS4wLjABAAAAefeTUT6Ig5MVRH0VD1BbBo6vUpoLCSh0dTOwe2_mM9UskkDKMAU2J4C3900GLcdE&iid=MS4wLjABAAAAkHJfSmBWkShPeFGhIGsRXy59krLeJFTWSmnPzh7b902G80gFlAayoZtFiNTm9Dr7&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=VA64FU3S66HOZuwjAJQ3Jgnx1iEoWVfM8G82hwVL.qU-&share_version=320900&ts=1782807426&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p11-sign.douyinpic.com/tos-cn-i-dy/b9e81fb611ef46029a7f01088fe81113~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=202606301617052EAAE090B0ECF93DF571&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=BTrEq5l85d%2Bo7QKnDs5HWH4YlRQ%3D,柠檬AI摄影,2026-06-19,255,2,,43,1974.0,179.45,工具测评,App/软件、内容/创作,Claude、Claude Code,开发者、设计/创作者,,,弱,,,learning_tutorial,教程/课程/方法论,App/软件、课程/内容,Claude、Claude Code,,开发者、设计/创作者,0.82,"keyword=防御性 PRD; AI 写 PRD 不靠谱 这 143 行管住它 让 AI 写需求文档（PRD），它张口就""系统要 fast，UI 要 modern，体验要 good""——全是没法验证的空话。 装上这个 143 行的 PRD skill，AI 不再瞎写： ① 强制反问 3 件事（为什么做 / 怎么算成功 / 有什么约束） ② 强制写 Non-Goals（不做什么） ③ KPI 必须可量化（fast → 200ms，relevant → Precision@10 ≥ 85%） 143 行 Markdown，没有 JS、没有 Python，纯靠 prompt 给 AI 加纪律。 视频里有「装前 vs 装后」实操对比 #ClaudeCode #AI编程 #程序员",tikhub:douyin_keyword_search,防御性 PRD
douyin,让开发自己猜的 PRD， 是你写的吗？ #产品经理 #PRD #AI工作流 #职场干货 #产品那些事儿,https://www.iesdouyin.com/share/video/7655254624378555684/?region=US&mid=7655254662727224115&u_code=0&did=MS4wLjABAAAAefeTUT6Ig5MVRH0VD1BbBo6vUpoLCSh0dTOwe2_mM9UskkDKMAU2J4C3900GLcdE&iid=MS4wLjABAAAAkHJfSmBWkShPeFGhIGsRXy59krLeJFTWSmnPzh7b902G80gFlAayoZtFiNTm9Dr7&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=4MXa65csCBqGGLIFDlyj55lZVDB.k_SmjQDTPZsdNh0-&share_version=320900&ts=1782807426&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p3-sign.douyinpic.com/tos-cn-i-dy/3701ddae5fd744a3b2fae0b27aab9ba4~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=202606301617052EAAE090B0ECF93DF571&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=78znsmnUnz88yMj5P9%2FYZXpXmN0%3D,产品不烂派,2026-06-25,24,0,,1,89.0,17.8,教程,自动化流程,,创业者/独立开发者,效率提升,可复刻、有结果,中,,,product_build,做产品/工具,AI Agent/工作流,,工作提效,创业者/独立开发者,0.7,keyword=防御性 PRD; 让开发自己猜的 PRD， 是你写的吗？ #产品经理 #PRD #AI工作流 #职场干货 #产品那些事儿,tikhub:douyin_keyword_search,防御性 PRD
douyin,我的vibecoding工作流。从 PRD 到上线，我现在基本按这个流程走。#codex #当我开始使用codex #ai创作浪潮计划 #ai新星计划 #vibecoding大赏,https://www.iesdouyin.com/share/note/7653295782271002481/?region=US&mid=7652363933361113890&u_code=0&did=MS4wLjABAAAAefeTUT6Ig5MVRH0VD1BbBo6vUpoLCSh0dTOwe2_mM9UskkDKMAU2J4C3900GLcdE&iid=MS4wLjABAAAAkHJfSmBWkShPeFGhIGsRXy59krLeJFTWSmnPzh7b902G80gFlAayoZtFiNTm9Dr7&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=YDLe139Pykkr9w1Pn1uYf29GYkUSpW5wY14CKcrv2fU-&share_version=320900&ts=1782807426&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p26-sign.douyinpic.com/tos-cn-i-0813c000-ce/oIGACAiGvEBDi6AAvzAwfBit11IXe5bEeA8v9E~noop.webp?biz_tag=aweme_images&card_type=303&column_n=0&from=327834062_large&l=202606301617052EAAE090B0ECF93DF571&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=BdLQfzuWKDjYgZnKUthaExbTYBA%3D,想你的薯条,2026-06-20,4201,53,,854,27777.0,2777.7,真案例,自动化流程、创意实验/好玩项目,Codex,,平台大赛、完整流程、效率提升,可复刻、有结果,强,,平台活动内容,dev_productivity,开发提效/编程技巧,AI Agent/工作流,Codex,工作提效,,0.7,keyword=防御性 PRD; 我的vibecoding工作流。从 PRD 到上线，我现在基本按这个流程走。#codex #当我开始使用codex #ai创作浪潮计划 #ai新星计划 #vibecoding大赏,tikhub:douyin_keyword_search,防御性 PRD
douyin,Vibe coding大赏｜用vibe coding搭建设计系统组件，颜值提升不止一个档次#vibecoding #vibecoding大赏 #ai新星计划 #真实生活分享计划 #抖音科技,https://www.iesdouyin.com/share/video/7652996528609292666/?region=US&mid=7652996560325823274&u_code=0&did=MS4wLjABAAAAJFEfYhaW3pnFE__hKjMOJLpyAandOof5-wCSZoOBoIIeR274yqep4MeRy03vtxWc&iid=MS4wLjABAAAAMqRlsZQbBKWZIBSN0TpzcNOeAKbnveeZuxjpprhdgqdJ6W2ZQWT5R2NGvrAoh45w&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=MDyawboVM36r25avZZtJI.j4zr84sATQZ28PnH8oTvQ-&share_version=320900&ts=1782807437&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p5-ex-gddgtc-sign.douyinpic.com/tos-cn-i-0813c000-ce/owv0OnaQ3yh7PMnAsTA3R55AriAAjB8iIENAE~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=20260630161715C192AE6C018ED41EC7C0&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=fjzivkhHzOn43k74VLQqq%2F3VFXI%3D,阿水Ai说,2026-06-19,457,50,,52,2572.0,233.82,真案例,设计系统/视觉、运营工具,,设计/创作者,平台大赛,有结果,强,,平台活动内容,content_marketing,内容和营销创作,,,,设计/创作者,0.45,keyword=设计系统; Vibe coding大赏｜用vibe coding搭建设计系统组件，颜值提升不止一个档次#vibecoding #vibecoding大赏 #ai新星计划 #真实生活分享计划 #抖音科技,tikhub:douyin_keyword_search,设计系统
douyin,如何用AI完成一套品牌全案设计 #平面设计 #AI设计 #人类对豆包的开发不足百分之一 #现在轮到文科生写代码了,https://www.iesdouyin.com/share/video/7652705250800864550/?region=US&mid=7652705337644747570&u_code=0&did=MS4wLjABAAAAJFEfYhaW3pnFE__hKjMOJLpyAandOof5-wCSZoOBoIIeR274yqep4MeRy03vtxWc&iid=MS4wLjABAAAAMqRlsZQbBKWZIBSN0TpzcNOeAKbnveeZuxjpprhdgqdJ6W2ZQWT5R2NGvrAoh45w&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=GNLd8YnzMJGQyVKxCOE8a2D8h.wTIewhk9AEvRKrCTY-&share_version=320900&ts=1782807437&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p26-sign.douyinpic.com/tos-cn-i-dy/6b6f8dc209be40a3bafb41d571022c6e~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=20260630161715C192AE6C018ED41EC7C0&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=wzCpw9e44eYvyFQI9B%2FeGTb3t%2F8%3D,野川设计,2026-06-21,29023,213,,2012,64847.0,7205.22,教程,设计系统/视觉,豆包,开发者、设计/创作者,,,中,,,dev_productivity,开发提效/编程技巧,,豆包,,开发者、设计/创作者,0.95,keyword=设计系统; 如何用AI完成一套品牌全案设计 #平面设计 #AI设计 #人类对豆包的开发不足百分之一 #现在轮到文科生写代码了,tikhub:douyin_keyword_search,设计系统
douyin,游戏小镇--超级治愈，用claude或者codex制作 依托 Codex 完成游戏场景渲染、交互逻辑、种植养殖、家园建造底层代码，实现流畅画面与轻量化运行；使用 Claude 撰写小镇人物剧情、支线故事、场景文案与对话文本，统一治愈温柔的叙事风格，二者配合完成这座无压力休闲小镇的完整开发，打造沉浸式治愈休闲体验。#撰写小镇人物 #vibecoding大赏 #高温来袭这套ootd超顶 #这件吊带有夏天滤镜 #无法拒绝的夏日快乐水,https://www.iesdouyin.com/share/video/7651985823600004404/?region=US&mid=7651985874657233705&u_code=0&did=MS4wLjABAAAAFerNLGxvHNk1FK2U4PZquhfefRCs6XXt0DUCVBxDnXo7X2DQtI8P8VZROkTVu13-&iid=MS4wLjABAAAAhUs_GpSdmcZbQOIo3urNmqJBAAJ1tFkapVtxmzVjH24-5gCCSSdoDsbUH-BfIrl-&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=4l_2tNHW3bnTzGy79eKKkUO8sO6KzDrSvoxOfUhCCvE-&share_version=320900&ts=1782807463&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p3-sign.douyinpic.com/tos-cn-i-dy/9c1ae3dbd7d7484e872e8c586346e8ea~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=2026063016174231C560244D706C5C57DD&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=7IC1oPpLZvh9hGM%2BrQzgkmigdYw%3D,程老师AI技能库,2026-06-16,3980,241,,715,15177.0,1084.07,真案例,3D建模/渲染、内容/创作、游戏/互动、设计系统/视觉、创意实验/好玩项目,Claude、Codex,开发者、设计/创作者,完整流程、平台大赛,有结果,强,,平台活动内容,creative_game_visual,创意可视化/小游戏,3D建模/渲染、小游戏/互动、课程/内容,Claude、Codex,表达创意,开发者、设计/创作者,0.62,keyword=AI 游戏; 游戏小镇--超级治愈，用claude或者codex制作 依托 Codex 完成游戏场景渲染、交互逻辑、种植养殖、家园建造底层代码，实现流畅画面与轻量化运行；使用 Claude 撰写小镇人物剧情、支线故事、场景文案与对话文本，统一治愈温柔的叙事风格，二者配合完成这座无压力休闲小镇的完整开发，打造沉浸式治愈休闲体验。#撰写小镇人物 #vibecoding大赏 #高温来袭这套ootd超顶 #这件吊带有夏天滤镜 #无法拒绝的夏日快乐水,tikhub:douyin_keyword_search,AI 游戏
douyin,从0开始，用AI做一个3D平台跳跃游戏 用 AI 在 Unity 中从零开发一个 3D 平台跳跃游戏原型。 从场景搭建、角色控制到玩法实现，看看 AI 已经能做到什么程度。 #AI游戏开发 #Unity #游戏开发 #独立游戏 #3D,https://www.iesdouyin.com/share/video/7654870379474767154/?region=US&mid=7654870764033919770&u_code=0&did=MS4wLjABAAAAhgS4YfIoO29DvEZTaIaLo8scOGTDEawgiaq_6THQJekDbHAzcZag82MLY_D14TxJ&iid=MS4wLjABAAAAwytZ-Sae688KNXIPY2Oe1lT2_FAH8N2MXrIE4VG-kNxqwPG1QoxZjhO6nH1QE0po&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=C9k_BoTXuPSt72E_PgRb5qe5NP3XNEXwiVrdyB5GQlM-&share_version=320900&ts=1782807469&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p3-sign.douyinpic.com/tos-cn-i-dy/bd14fcdd8bcc4b3fa6227a33a1c7f7d5~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=202606301617471ECB8EB72EE36837BFFC&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=bNLCzbJ8XBiheoD3d3DBUYd2xjc%3D,Game AI Lab,2026-06-24,99,6,,15,525.0,87.5,真案例,3D建模/渲染、游戏/互动、设计系统/视觉,,设计/创作者,,有结果,强,,,creative_game_visual,创意可视化/小游戏,3D建模/渲染、小游戏/互动,,表达创意、快速原型,设计/创作者,0.78,keyword=AI做游戏; 从0开始，用AI做一个3D平台跳跃游戏 用 AI 在 Unity 中从零开发一个 3D 平台跳跃游戏原型。 从场景搭建、角色控制到玩法实现，看看 AI 已经能做到什么程度。 #AI游戏开发 #Unity #游戏开发 #独立游戏 #3D,tikhub:douyin_keyword_search,AI做游戏
douyin,用ai来做游戏推广也太简单了，一分钟教会你#青年创作者成长计划 #ai教程,https://www.iesdouyin.com/share/video/7655236852076870568/?region=US&mid=7655236851338447626&u_code=0&did=MS4wLjABAAAAJFEfYhaW3pnFE__hKjMOJLpyAandOof5-wCSZoOBoIIeR274yqep4MeRy03vtxWc&iid=MS4wLjABAAAAMqRlsZQbBKWZIBSN0TpzcNOeAKbnveeZuxjpprhdgqdJ6W2ZQWT5R2NGvrAoh45w&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=4NaTudOaDjipzGqDRVG8AtMpUK.Hqhlc9XVRIqjucFE-&share_version=320900&ts=1782807473&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p26-sign.douyinpic.com/tos-cn-i-0813/o8e63qAAfAC6AaDaAVV81FIgBF9pNPyACNEEAN~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=20260630161752F6BC5E396DA0A5E711A6&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=9kPhbDTQXOJmJBbWFMAIGYoFOII%3D,阿康AI自媒体,2026-06-25,629,11,,108,2895.0,579.0,教程,游戏/互动,,,几小时上线,可复刻,中,,,creative_game_visual,创意可视化/小游戏,小游戏/互动、课程/内容,,学习入门、表达创意,,0.7,keyword=AI 做游戏; 用ai来做游戏推广也太简单了，一分钟教会你#青年创作者成长计划 #ai教程,tikhub:douyin_keyword_search,AI 做游戏
douyin,《金羊宝库》#aivideomaker#aivideomaker最新版#aivideomakerAPP#aivideomaker下载#,https://www.iesdouyin.com/share/video/7656447940944268584/?region=US&mid=7656447898095225642&u_code=0&did=MS4wLjABAAAA-viKh-zSWTU9UYMRPOTMRLTbFdReM_B4zr3t2pDSnARAkJHxhEBY2CZsKwm7LDHw&iid=MS4wLjABAAAAmvQv4gK1DnhM_WSblKBmejOKYo1PBNj1wjEXPq_w1pucN2iRpJq2v396ZnxXQBHf&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=pHoHwaXoVDkC_c9IDjum_O..twumJBgtwd4tLz65s54-&share_version=320900&ts=1782807478&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p11-sign.douyinpic.com/tos-cn-p-0015/oATASI5GBeqA2qvKbtEUBFQA9AtDmgrNIEfJmH~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=202606301617579F26BFC747CDFC4513A9&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=7USYSyNlYVxyn2gBiwaU14fbkGY%3D,用户7217937017740,2026-06-28,0,0,,1,8.0,4.0,真案例,App/软件,,,,有结果,强,用户,,product_build,做产品/工具,App/软件,,,,0.95,keyword=AI Game Maker; 《金羊宝库》#aivideomaker#aivideomaker最新版#aivideomakerAPP#aivideomaker下载#,tikhub:douyin_keyword_search,AI Game Maker
douyin,绝大多数AI只给文字思路，AiPy能听懂人话，自动调用浏览器、本地文件、网页，写代码执行完整任务，每个任务分配专属AI专员分工协作，完工出详细效率报告。 ✅教研党：一键检索全盘课题相关文件、整理教材完整下载渠道，交付md+网页版两份指南 ✅科研党：自动启动浏览器，走图书馆外网通道，知网检索+批量下载文献，少手动操作 ✅数码采购：自动爬电商商品数据，多维度对比帮选型号避坑 ✅通用办公：PPT/配图/文案/数据分析/定时任务全能搞定 人工1小时的工作，它5分钟完成，单次可省50-80元人工成本。 下载入口：https://www.aipyaipy.com/?referral=aipy_pEy8 #AI办公 #科研工具 #电脑自动化 #打工人效率神器 #教研必备,https://www.iesdouyin.com/share/video/7653788890465612273/?region=US&mid=7653788806113413888&u_code=0&did=MS4wLjABAAAADxD620Eq6uJtHJsC_Y6mPtElYgxsbfPCgtQuAJcw0Nt3meofOIhDsIJ8jEOMKJ_h&iid=MS4wLjABAAAAfHah6hqunW49gv9So5KXeSzUzzq5TDxPaOS_z2CXlqbRCyt2YBoUBGPrX76_GTz1&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=K98rJkrDlrJhisE0Xj18yfTTa7C4QErMnNtlOqYxsEM-&share_version=320900&ts=1782807521&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p26-sign.douyinpic.com/tos-cn-p-0015c000-ce/oEBQ3HfwAiU91iwAyt6CAgeGiGIEuE6weXAcD4~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=20260630161840F0D26977FE8D17123AB1&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=VzAG0glFfxZ%2BwKCuXv5nK4JMtiU%3D,初衷,2026-06-21,1,0,,0,1.0,0.11,失败复盘,自动化流程、内容/创作、网站,,开发者,几小时上线、失败复盘、完整流程、效率提升,可复刻,中,,,workflow_automation,工作流和运营自动化,AI Agent/工作流、网站、课程/内容,,工作提效,开发者,0.65,keyword=Aippy; 绝大多数AI只给文字思路，AiPy能听懂人话，自动调用浏览器、本地文件、网页，写代码执行完整任务，每个任务分配专属AI专员分工协作，完工出详细效率报告。 ✅教研党：一键检索全盘课题相关文件、整理教材完整下载渠道，交付md+网页版两份指南 ✅科研党：自动启动浏览器，走图书馆外网通道，知网检索+批量下载文献，少手动操作 ✅数码采购：自动爬电商商品数据，多维度对比帮选型号避坑 ✅通用办公：PPT/配图/文案/数据分析/定时任务全能搞定 人工1小时的工作，它5分钟完成，单次可省50-80元人工成本。 下载入口：https://www.aipyaipy.com/?referral=aipy_pEy8 #AI办公 #科研工具 #电脑自动化 #打工人效率神器 #教研必备,tikhub:douyin_keyword_search,Aippy
douyin,太强了，Fable5直接生成网页版魔兽世界！ #VibeCoding #AI新星计划 #3D游戏 #AI游戏 #Github #vibecoding大赏,https://www.iesdouyin.com/share/video/7651960774956518656/?region=US&mid=7651960782158269238&u_code=0&did=MS4wLjABAAAA-viKh-zSWTU9UYMRPOTMRLTbFdReM_B4zr3t2pDSnARAkJHxhEBY2CZsKwm7LDHw&iid=MS4wLjABAAAAmvQv4gK1DnhM_WSblKBmejOKYo1PBNj1wjEXPq_w1pucN2iRpJq2v396ZnxXQBHf&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ngUZ8QaKBzCECuVCJ4EkebJMEabp0GbdL3ph1s58RuQ-&share_version=320900&ts=1782807550&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p5-ex-gddgtc-sign.douyinpic.com/tos-cn-i-dy/5f29ada60d71451c80379592d0c5f726~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=20260630161909FD8D44D9B9DB984FCCDB&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=1dvPGtDGArPxkcgtulYYcEsq6fc%3D,未来奇点,2026-06-16,1422,250,,427,8356.0,596.86,真案例,3D建模/渲染、游戏/互动、网站、设计系统/视觉,Fabel5、Replit,开发者、设计/创作者,平台大赛,有结果,强,,平台活动内容,creative_game_visual,创意可视化/小游戏,3D建模/渲染、小游戏/互动、网站,Fabel5、Replit,表达创意,开发者、设计/创作者,0.78,keyword=Replit AI Game Builder; 太强了，Fable5直接生成网页版魔兽世界！ #VibeCoding #AI新星计划 #3D游戏 #AI游戏 #Github #vibecoding大赏,tikhub:douyin_keyword_search,Replit AI Game Builder
douyin,AI复刻《杀戮尖塔》，全程没写一行代码！源码已开源 这次我尝试使用 AI + Godot，VibeCodeing从零开始复刻经典卡牌肉鸽游戏《杀戮尖塔》。 整个项目开发过程中： ✅ AI规划项目架构 ✅ AI编写游戏代码 ✅ AI修复Bug ✅ HOLOPIX生成游戏美术 ✅ AI实现UI界面与功能整合 而我只负责提需求和验收结果。 不过现实并不像很多宣传视频那样一句提示词直接生成游戏。 第一版项目几乎无法运行，Bug一堆，界面也非常简陋。经过多轮调试、修改和优化，最终完成了一个拥有完整玩法循环的《杀戮尖塔》Demo。 本期视频将完整展示： • 如何让AI规划游戏架构 • 如何利用AI开发卡牌系统 • 如何快速制作游戏美术 • 如何让AI实现游戏UI与功能整合 • AI开发游戏的真实效果到底如何 项目源码已开源，可自行下载学习研究，仅供学习交流，请勿用于商业用途。 如果你对AI游戏开发、Godot、独立游戏制作、AIGC或游戏编程感兴趣，欢迎关注我。 #AI游戏 #holopix #Godot #游戏美术 #杀戮尖塔,https://www.iesdouyin.com/share/video/7651837355153788194/?region=US&mid=7651837338775833353&u_code=0&did=MS4wLjABAAAA-viKh-zSWTU9UYMRPOTMRLTbFdReM_B4zr3t2pDSnARAkJHxhEBY2CZsKwm7LDHw&iid=MS4wLjABAAAAmvQv4gK1DnhM_WSblKBmejOKYo1PBNj1wjEXPq_w1pucN2iRpJq2v396ZnxXQBHf&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=iBjDUChb0zvop1BtbpYO_0xEPWgEm0i2AxLeHS5NfxQ-&share_version=320900&ts=1782807550&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p5-ex-gddgtc-sign.douyinpic.com/tos-cn-i-dy/d225222dc278433b94015da9e7273bbd~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=20260630161909FD8D44D9B9DB984FCCDB&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=RX77jWqXqulh2Olb74vLQkuPU1I%3D,今天又被Godot打了,2026-06-16,1478,26,,122,4357.0,311.21,真案例,内容/创作、创意实验/好玩项目、求职/学习工具、游戏/互动,AIGC、Replit,开发者、设计/创作者,免费工具、完整流程,可复刻,强,,疑似商业推广,dev_productivity,开发提效/编程技巧,小游戏/互动、课程/内容,AIGC、Replit,快速原型、表达创意,开发者、设计/创作者,0.7,keyword=Replit AI Game Builder; AI复刻《杀戮尖塔》，全程没写一行代码！源码已开源 这次我尝试使用 AI + Godot，VibeCodeing从零开始复刻经典卡牌肉鸽游戏《杀戮尖塔》。 整个项目开发过程中： ✅ AI规划项目架构 ✅ AI编写游戏代码 ✅ AI修复Bug ✅ HOLOPIX生成游戏美术 ✅ AI实现UI界面与功能整合 而我只负责提需求和验收结果。 不过现实并不像很多宣传视频那样一句提示词直接生成游戏。 第一版项目几乎无法运行，Bug一堆，界面也非常简陋。经过多轮调试、修改和优化，最终完成了一个拥有完整玩法循环的《杀戮尖塔》Demo。 本期视频将完整展示： • 如何让AI规划游戏架构 • 如何利用AI开发卡牌系统 • 如何快速制作游戏美术 • 如何让AI实现游戏UI与功能整合 • AI开发游戏的真实效果到底如何 项目源码已开源，可自行下载学习研究，仅供学习交流，请勿用于商业用途。 如果你对AI游戏开发、Godot、独立游戏制作、AIGC或游戏编程感兴趣，欢迎关注我。 #AI游戏 #holopix #Godot #游戏美术 #杀戮尖塔,tikhub:douyin_keyword_search,Replit AI Game Builder
douyin,Fable-5 官方上架破解思路！用Opus 4.8恢复Fable-5工作模式， 但不是模型恢复了， 而是官方文档里，已经把 Fable-5 的核心工作方式写出来了。 我看完这篇提示词文档以后发现， 所谓 Fable-5 的强，不只是模型本身更强， 而是它背后有一整套 Agent 工作流： 长时间执行、明确边界、阶段验证、上下文记忆、复杂任务拆分。 所以重点来了： 如果你现在手里只有 Claude Opus 4.8， 其实可以用这套提示词，把它“调教”成接近 Fable-5 的执行模式。 #Fable5 #Claude,https://www.iesdouyin.com/share/note/7651653202953473969/?region=US&mid=7631166136259741697&u_code=0&did=MS4wLjABAAAAzWQBc662NfFYrB_kfBKOtY4PgPLKydxJFh9FYO3ncLs&iid=MS4wLjABAAAAWRk7Z3TdTLFZG5BhKXPe3INEyL6VXYfnny84CkDbDM8&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=9SVLBOH1fP55wAw.x5l9Cx5Ock2US1f9JZJE2sbSbfY-&share_version=320900&ts=1782807554&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p11-sign.douyinpic.com/tos-cn-i-0813c000-ce/ogAACQACg9qAwfRQHiEZCFMA9EwDvwGn4IfBZd~noop.webp?biz_tag=aweme_images&card_type=303&column_n=0&from=327834062_large&l=202606301619135469EE14C6E6B836E41B&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=so9WMMFNHO7789MjsLJQCGLxUYQ%3D,彬叔说AI,2026-06-16,395,15,,52,1747.0,124.79,教程,AI agent、自动化流程,Claude、Fabel5,,效率提升,可复刻,中,,,learning_tutorial,教程/课程/方法论,AI Agent/工作流,Claude、Fabel5,工作提效,,0.7,keyword=Fable5; Fable-5 官方上架破解思路！用Opus 4.8恢复Fable-5工作模式， 但不是模型恢复了， 而是官方文档里，已经把 Fable-5 的核心工作方式写出来了。 我看完这篇提示词文档以后发现， 所谓 Fable-5 的强，不只是模型本身更强， 而是它背后有一整套 Agent 工作流： 长时间执行、明确边界、阶段验证、上下文记忆、复杂任务拆分。 所以重点来了： 如果你现在手里只有 Claude Opus 4.8， 其实可以用这套提示词，把它“调教”成接近 Fable-5 的执行模式。 #Fable5 #Claude,tikhub:douyin_keyword_search,Fable5
